Age_at_enrollment,Gender,Marital_status,Scholarship_holder,Debtor,Tuition_fees_up_to_date,International,Educational_special_needs,Previous_qualification_grade,Admission_grade,Application_order,Application_mode,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Passing_ratio_1st_sem,Grade_difference,Participation_ratio_1st_sem,Age_category_<20,Age_category_20-25,Age_category_26-30,Age_category_31-40,Age_category_>40,Performance_category_Average,Performance_category_Below Average,Performance_category_Excellent,Performance_category_Good,Performance_category_Poor,Application_priority_High,Application_priority_Low,Status_Dropout,Status_Enrolled,Status_Graduate,Cluster,Risk_Category,Risk_Level
0.0188679245283018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5263157894736842,0.545263157894737,0.1111111111111111,0.0,0.2307692307692307,0.2307692307692307,0.6975717439293598,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0256410256410256,1.0,0.5128571428571429,0.2857142857142857,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0566037735849056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3473684210526316,0.4284210526315788,0.1111111111111111,0.0,0.1923076923076923,0.1538461538461538,0.6754966887417219,0.4186046511627907,0.0,0.0257731958762886,0.0205128205128205,0.8,0.5549999999999999,0.3999999999999999,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.3962264150943396,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4736842105263157,0.2631578947368421,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.1923076923076923,0.5615894039735099,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0461538461538461,1.0,0.3571428571428571,0.3428571428571428,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,0,Rendah,0
0.4716981132075472,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.3684210526315789,0.4526315789473684,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.1923076923076923,0.5933774834437086,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0358974358974358,0.8333333333333334,0.5571428571428572,0.3809523809523809,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.2830188679245283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4736842105263157,0.4263157894736842,0.1111111111111111,0.6785714285714286,0.2692307692307692,0.0,0.0,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0307692307692307,0.0,0.4678571428571428,0.0,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.0943396226415094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2631578947368421,0.2631578947368421,0.1111111111111111,0.25,0.2307692307692307,0.2307692307692307,0.6887417218543046,0.4186046511627907,0.4186046511627907,0.0206185567010309,0.0256410256410256,1.0,0.5,0.2857142857142857,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.2075471698113207,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.5473684210526316,0.1757894736842105,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.0,0.0,0.7674418604651163,0.7674418604651163,0.4639175257731959,0.4615384615384615,0.0,0.2478571428571429,0.5714285714285714,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.3773584905660377,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.0526315789473684,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.0,0.0,0.8372093023255814,0.8372093023255814,0.0412371134020618,0.0512820512820512,0.0,0.2635714285714286,0.0,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.490566037735849,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.6842105263157895,0.6842105263157895,0.1111111111111111,0.7678571428571429,0.2307692307692307,0.2307692307692307,0.7505518763796909,0.8372093023255814,0.8604651162790697,0.0463917525773195,0.0205128205128205,1.0,0.5,0.3809523809523809,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.4528301886792453,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.2084210526315789,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.1923076923076923,0.6799116997792495,0.8372093023255814,0.0,0.0463917525773195,0.0358974358974358,0.8333333333333334,0.3692857142857143,0.4761904761904762,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.2264150943396226,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0.4736842105263157,0.3789473684210526,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.1538461538461538,0.6225165562913907,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0153846153846153,0.6666666666666666,0.4357142857142857,0.5238095238095238,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,1,Medium,1
0.3396226415094339,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.0210526315789473,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.2307692307692307,0.5739514348785872,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0461538461538461,1.0,0.2421428571428572,0.3809523809523809,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0188679245283018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3789473684210526,0.3863157894736841,0.6666666666666666,0.2857142857142857,0.2307692307692307,0.1538461538461538,0.6225165562913907,0.0,0.0465116279069767,0.0206185567010309,0.0102564102564102,0.6666666666666666,0.5049999999999999,0.3809523809523809,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1,Medium,1
0.4150943396226415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4010526315789473,0.2631578947368421,0.1111111111111111,0.6785714285714286,0.2692307692307692,0.1153846153846153,0.609271523178808,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0307692307692307,0.4285714285714285,0.4064285714285715,0.5714285714285714,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1,Medium,1
0.3773584905660377,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.2631578947368421,0.1578947368421052,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.0769230769230769,0.5298013245033113,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0461538461538461,0.4,0.4285714285714285,0.7999999999999999,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1,Medium,1
0.1698113207547169,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3684210526315789,0.4,0.1111111111111111,0.6785714285714286,0.2692307692307692,0.2307692307692307,0.7258278145695364,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0358974358974358,0.8571428571428571,0.5214285714285715,0.2857142857142857,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.2830188679245283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4736842105263157,0.4736842105263157,0.1111111111111111,0.1071428571428571,0.1923076923076923,0.0384615384615384,0.7417218543046358,0.4186046511627907,0.4418604651162791,0.0206185567010309,0.4615384615384615,0.2,0.5,0.4571428571428572,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,4,Tinggi,2
0.3773584905660377,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.4010526315789473,0.0526315789473684,0.1111111111111111,0.6785714285714286,0.3076923076923077,0.2692307692307692,0.6026490066225165,0.8372093023255814,0.8372093023255814,0.0309278350515463,0.041025641025641,0.875,0.2635714285714286,0.4285714285714285,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,1,Medium,1
0.2075471698113207,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4736842105263157,0.3610526315789475,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.0,0.0,0.8372093023255814,0.4186046511627907,0.9845360824742267,0.8358974358974359,0.0,0.4235714285714286,0.8095238095238095,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,2,Tinggi,2
0.0377358490566037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.4421052631578947,0.1111111111111111,0.0,0.2307692307692307,0.0,0.0,0.4186046511627907,0.8372093023255814,0.0,0.0,0.0,0.5278571428571429,0.4761904761904762,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.0188679245283018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3157894736842105,0.2863157894736842,0.5555555555555556,0.0,0.1923076923076923,0.0384615384615384,0.5827814569536424,0.8372093023255814,0.8604651162790697,0.0360824742268041,0.0358974358974358,0.2,0.48,0.5142857142857143,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4,Tinggi,2
0.0377358490566037,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2105263157894736,0.1368421052631579,0.1111111111111111,0.0,0.2692307692307692,0.2307692307692307,0.6887417218543046,0.4186046511627907,0.8604651162790697,0.0463917525773195,0.0461538461538461,0.8571428571428571,0.45,0.4081632653061224,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.2830188679245283,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.1578947368421052,0.1578947368421052,0.1111111111111111,0.1071428571428571,0.4230769230769231,0.3076923076923077,0.7205298013245033,0.8372093023255814,0.8372093023255814,0.0360824742268041,0.0358974358974358,0.7272727272727273,0.5,0.3896103896103896,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,1,Medium,1
0.2641509433962264,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.4736842105263157,0.3442105263157895,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.1153846153846153,0.5827814569536424,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0461538461538461,0.6,0.4121428571428571,0.4571428571428572,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,Medium,1
0.320754716981132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0526315789473684,0.2768421052631579,0.1111111111111111,0.6785714285714286,0.3076923076923077,0.2692307692307692,0.620170293282876,0.0465116279069767,0.0,0.0103092783505154,0.0256410256410256,0.875,0.6521428571428571,0.3928571428571428,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,1,Medium,1
0.0566037735849056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5263157894736842,0.4747368421052631,0.3333333333333333,0.0,0.4615384615384615,0.4615384615384615,0.7019867549668874,0.0,0.0,0.0154639175257731,0.0153846153846153,1.0,0.4649999999999999,0.2857142857142857,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.2075471698113207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.2084210526315789,0.1111111111111111,0.6785714285714286,0.2692307692307692,0.0384615384615384,0.5695364238410596,0.8604651162790697,0.8604651162790697,0.0463917525773195,0.0461538461538461,0.1428571428571428,0.3692857142857143,0.6122448979591837,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,4,Tinggi,2
0.2641509433962264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5789473684210527,0.5789473684210527,0.1111111111111111,0.7678571428571429,0.2307692307692307,0.2307692307692307,0.6357615894039735,0.8372093023255814,0.8372093023255814,0.0309278350515463,0.0307692307692307,1.0,0.5,0.3809523809523809,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,Rendah,0
0.0188679245283018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5263157894736842,0.3863157894736841,0.1111111111111111,0.0,0.2307692307692307,0.2307692307692307,0.6710816777041942,0.4186046511627907,0.8604651162790697,0.0206185567010309,0.0512820512820512,1.0,0.4049999999999999,0.3333333333333333,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,Rendah,0
0.2641509433962264,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4010526315789473,0.1578947368421052,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.1923076923076923,0.6039735099337749,0.8372093023255814,0.8372093023255814,0.4639175257731959,0.0358974358974358,0.8333333333333334,0.335,0.3809523809523809,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,1,Medium,1
0.0377358490566037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1578947368421052,0.1105263157894736,0.3333333333333333,0.0,0.2307692307692307,0.2307692307692307,0.6887417218543046,0.4186046511627907,0.4186046511627907,0.0257731958762886,0.0256410256410256,1.0,0.4678571428571428,0.2857142857142857,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0377358490566037,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3473684210526316,0.3399999999999999,0.1111111111111111,0.0,0.2307692307692307,0.2307692307692307,0.7417218543046358,0.8372093023255814,0.4186046511627907,0.0463917525773195,0.0205128205128205,1.0,0.495,0.3809523809523809,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.2641509433962264,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.3684210526315789,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.0,0.0,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0461538461538461,0.0,0.4778571428571429,0.5238095238095238,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,2,Tinggi,2
0.320754716981132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3684210526315789,0.3684210526315789,0.1111111111111111,0.1071428571428571,0.2307692307692307,0.0,0.0,0.0,0.4186046511627907,0.0463917525773195,0.0512820512820512,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.0188679245283018,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4421052631578947,0.2915789473684211,0.1111111111111111,0.2678571428571428,0.2692307692307692,0.2692307692307692,0.8098391674550616,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0358974358974358,1.0,0.3978571428571428,0.2857142857142857,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0188679245283018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2947368421052631,0.1989473684210526,0.2222222222222222,0.2857142857142857,0.2307692307692307,0.2307692307692307,0.6975717439293598,0.8372093023255814,0.8372093023255814,0.0360824742268041,0.0358974358974358,1.0,0.435,0.2857142857142857,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0377358490566037,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6421052631578947,0.5905263157894737,0.1111111111111111,0.0,0.1923076923076923,0.1923076923076923,0.7205298013245033,0.0465116279069767,0.4186046511627907,0.0154639175257731,0.0153846153846153,1.0,0.4649999999999999,0.3999999999999999,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0943396226415094,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4010526315789473,0.3242105263157894,0.2222222222222222,0.2857142857142857,0.1538461538461538,0.0,0.0,0.0465116279069767,0.0930232558139534,0.0,0.0102564102564102,0.0,0.4478571428571429,0.5714285714285714,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.2830188679245283,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0526315789473684,0.3494736842105262,0.1111111111111111,0.75,0.3846153846153846,0.3846153846153846,0.6039735099337749,0.7674418604651163,0.7674418604651163,0.0,0.0,1.0,0.7014285714285714,0.3428571428571428,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.8301886792452831,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4736842105263157,0.4221052631578946,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.0,0.0,0.8372093023255814,0.0465116279069767,0.0463917525773195,0.0102564102564102,0.0,0.4649999999999999,0.0,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.2452830188679245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3684210526315789,0.2652631578947368,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.1923076923076923,0.5827814569536424,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0461538461538461,1.0,0.43,0.3999999999999999,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.5283018867924528,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.4010526315789473,0.3978947368421053,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.0,0.0,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0461538461538461,0.0,0.497857142857143,0.5142857142857143,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.0566037735849056,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4736842105263157,0.4736842105263157,0.1111111111111111,0.7678571428571429,0.2307692307692307,0.2307692307692307,0.7190160832544938,0.0,0.4186046511627907,0.0206185567010309,0.041025641025641,1.0,0.5,0.3333333333333333,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0377358490566037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4421052631578947,0.3610526315789475,0.5555555555555556,0.3035714285714285,0.2692307692307692,0.0,0.0,0.4186046511627907,0.0,0.0051546391752577,0.0512820512820512,0.0,0.445,0.0,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,2,Tinggi,2
0.1698113207547169,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2631578947368421,0.1389473684210526,0.1111111111111111,0.7321428571428571,0.3846153846153846,0.1538461538461538,0.5960264900662252,0.0465116279069767,0.0,0.0103092783505154,0.0461538461538461,0.4,0.4157142857142857,0.3999999999999999,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1,Medium,1
0.0377358490566037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3157894736842105,0.32,0.4444444444444444,0.2857142857142857,0.1923076923076923,0.1153846153846153,0.7064017660044151,0.0,0.0,0.0206185567010309,0.4615384615384615,0.6,0.5028571428571429,0.3428571428571428,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1,Medium,1
0.0377358490566037,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3684210526315789,0.4757894736842104,0.1111111111111111,0.2857142857142857,0.2307692307692307,0.2307692307692307,0.6357615894039735,0.4186046511627907,0.8372093023255814,0.0463917525773195,0.0461538461538461,1.0,0.5728571428571427,0.2857142857142857,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0377358490566037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2105263157894736,0.2221052631578946,0.3333333333333333,0.0,0.2307692307692307,0.2307692307692307,0.6622516556291391,0.8604651162790697,0.0,0.0463917525773195,0.0205128205128205,1.0,0.5078571428571428,0.2857142857142857,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0377358490566037,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5789473684210527,0.4505263157894738,0.1111111111111111,0.0,0.1923076923076923,0.1923076923076923,0.6993377483443708,0.0,0.4186046511627907,0.0257731958762886,0.0256410256410256,1.0,0.4128571428571429,0.3428571428571428,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0377358490566037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105263157894737,0.3515789473684211,0.3333333333333333,0.0,0.1923076923076923,0.0,0.0,0.3023255813953488,0.2325581395348837,0.0,0.0,0.0,0.46,0.2857142857142857,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.2075471698113207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.1157894736842105,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.1153846153846153,0.6181015452538631,0.7674418604651163,0.7674418604651163,0.0,0.0,0.6,0.4,0.3999999999999999,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1,Medium,1
0.1320754716981132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4842105263157895,0.3705263157894735,0.1111111111111111,0.75,0.5769230769230769,0.5769230769230769,0.7134657836644592,0.8372093023255814,0.8372093023255814,0.0463917525773195,0.0461538461538461,1.0,0.4228571428571427,0.3047619047619047,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0188679245283018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.3263157894736842,0.1111111111111111,0.0,0.1923076923076923,0.1153846153846153,0.7240618101545253,0.0465116279069767,0.0,0.0103092783505154,0.0205128205128205,0.6,0.45,0.3999999999999999,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1,Medium,1
0.0188679245283018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5684210526315789,0.4842105263157895,0.2222222222222222,0.0,0.1923076923076923,0.0769230769230769,0.6181015452538631,0.8604651162790697,0.8604651162790697,0.0257731958762886,0.0256410256410256,0.4,0.4428571428571428,0.5142857142857143,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1,Medium,1
0.0188679245283018,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2736842105263158,0.1894736842105263,0.1111111111111111,0.0,0.2307692307692307,0.2307692307692307,0.6181015452538631,0.0,0.0465116279069767,0.0154639175257731,0.0358974358974358,1.0,0.4428571428571428,0.3333333333333333,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0754716981132075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.1111111111111111,0.7678571428571429,0.2307692307692307,0.1923076923076923,0.7099337748344371,0.0697674418604651,0.0,0.0103092783505154,0.041025641025641,0.8333333333333334,0.5,0.4285714285714285,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.2075471698113207,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5578947368421052,0.3778947368421053,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.0,0.0,0.4186046511627907,0.8372093023255814,0.0463917525773195,0.0256410256410256,0.0,0.3778571428571429,0.2857142857142857,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.7735849056603774,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.2631578947368421,0.1111111111111111,0.6785714285714286,0.2307692307692307,0.0,0.0,0.8372093023255814,0.4186046511627907,0.0463917525773195,0.0512820512820512,0.0,0.4064285714285715,0.4285714285714285,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.6037735849056604,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4210526315789473,0.411578947368421,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.0,0.0,0.7674418604651163,0.7674418604651163,0.0,0.0,0.0,0.4935714285714285,0.2857142857142857,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.1320754716981132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5789473684210527,0.2631578947368421,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.1153846153846153,0.565121412803532,0.0,0.8604651162790697,0.0154639175257731,0.0256410256410256,0.6,0.2857142857142857,0.3428571428571428,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,Medium,1
0.1509433962264151,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3684210526315789,0.2084210526315789,0.1111111111111111,0.75,0.1923076923076923,0.1538461538461538,0.7284768211920529,0.7674418604651163,0.7674418604651163,0.0,0.0,0.8,0.3914285714285714,0.2857142857142857,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.3018867924528302,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.2947368421052631,0.1111111111111111,0.7321428571428571,0.1923076923076923,0.0384615384615384,0.5298013245033113,0.8372093023255814,0.8604651162790697,0.0360824742268041,0.0153846153846153,0.2,0.4278571428571429,0.2857142857142857,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,4,Tinggi,2
0.3018867924528302,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4010526315789473,0.2421052631578947,0.2222222222222222,0.6785714285714286,0.1923076923076923,0.0,0.0,0.8372093023255814,0.8372093023255814,0.0360824742268041,0.0358974358974358,0.0,0.3921428571428572,0.6285714285714287,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,2,Tinggi,2
0.4339622641509434,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.1578947368421052,0.0526315789473684,0.1111111111111111,0.75,0.0769230769230769,0.0384615384615384,0.847682119205298,0.8372093023255814,0.8372093023255814,0.0360824742268041,0.0358974358974358,0.5,0.4285714285714285,0.5714285714285714,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,1,Medium,1
0.5849056603773585,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.7894736842105263,0.5905263157894737,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.1923076923076923,0.6508987701040682,0.8372093023255814,0.4186046511627907,0.0463917525773195,0.0153846153846153,1.0,0.3649999999999999,0.5142857142857143,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.0188679245283018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2631578947368421,0.2305263157894737,0.3333333333333333,0.2857142857142857,0.1923076923076923,0.1153846153846153,0.6357615894039735,0.0,0.4186046511627907,0.0463917525773195,0.0153846153846153,0.6,0.4778571428571429,0.5714285714285714,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,Medium,1
0.1320754716981132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.1157894736842105,0.1111111111111111,0.6785714285714286,0.2692307692307692,0.2307692307692307,0.6710816777041942,0.8604651162790697,0.8604651162790697,0.0463917525773195,0.041025641025641,0.8571428571428571,0.3064285714285715,0.2857142857142857,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.1132075471698113,1.0,0.2,1.0,0.0,1.0,0.0,0.0,0.4631578947368421,0.3378947368421052,0.1111111111111111,0.0,0.1923076923076923,0.1923076923076923,0.6251655629139073,0.4186046511627907,0.4186046511627907,0.9896907216494846,0.7384615384615385,1.0,0.415,0.3428571428571428,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,Rendah,0
0.4150943396226415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4010526315789473,0.6368421052631579,0.1111111111111111,0.6785714285714286,0.1923076923076923,0.1923076923076923,0.5615894039735099,0.4186046511627907,0.8372093023255814,0.0360824742268041,0.0256410256410256,1.0,0.66,0.3428571428571428,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,0,Rendah,0
0.0754716981132075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4010526315789473,0.0631578947368421,0.1111111111111111,0.3035714285714285,0.4230769230769231,0.3461538461538461,0.6304635761589404,0.0,0.8604651162790697,0.0463917525773195,0.0307692307692307,0.8181818181818182,0.2707142857142857,0.4155844155844156,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,1,Medium,1
0.320754716981132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2631578947368421,0.3494736842105262,0.1111111111111111,0.7321428571428571,0.2307692307692307,0.1538461538461538,0.5960264900662252,0.7906976744186046,0.7906976744186046,0.0309278350515463,0.0307692307692307,0.6666666666666666,0.5585714285714285,0.3809523809523809,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,Medium,1
